State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Georgia,11/7/2020,"23,827",10/31/2020,"285,798","4,419,929",6.47,,,
Georgia,11/14/2020,"19,626",11/7/2020,"255,237","4,419,929",5.77,,,
Georgia,11/21/2020,"29,088",11/14/2020,"253,347","4,419,929",5.73,,,
Georgia,11/28/2020,"19,183",11/21/2020,"202,361","4,419,929",4.58,,,
Georgia,12/5/2020,"33,003",11/28/2020,"234,262","4,419,929",5.3,,,
Georgia,12/12/2020,"23,702",12/5/2020,"158,047","4,419,929",3.58,,,
Georgia,12/19/2020,"26,673",12/12/2020,"164,960","4,419,929",3.73,,,
Georgia,12/26/2020,"18,960",12/19/2020,"137,240","4,419,929",3.11,,,
Hawaii,1/5/2019,"1,903",12/29/2018,"5,233","620,087",0.84,,,
Hawaii,1/12/2019,"1,720",1/5/2019,"7,979","621,166",1.28,,,
Hawaii,1/19/2019,"1,203",1/12/2019,"7,278","621,166",1.17,,,
Hawaii,1/26/2019,"1,084",1/19/2019,"6,967","621,166",1.12,,,
Hawaii,2/2/2019,"1,283",1/26/2019,"6,936","621,166",1.12,,,
Hawaii,2/9/2019,"1,171",2/2/2019,"6,894","621,166",1.11,,,
Hawaii,2/16/2019,"1,154",2/9/2019,"6,743","621,166",1.09,,,
Hawaii,2/23/2019,"1,196",2/16/2019,"6,901","621,166",1.11,,,
Hawaii,3/2/2019,"1,278",2/23/2019,"6,900","621,166",1.11,,,
Hawaii,3/9/2019,"1,133",3/2/2019,"6,661","621,166",1.07,,,
Hawaii,3/16/2019,"1,155",3/9/2019,"6,602","621,166",1.06,,,
Hawaii,3/23/2019,"1,055",3/16/2019,"6,552","621,166",1.05,,,
Hawaii,3/30/2019,"1,249",3/23/2019,"6,646","621,166",1.07,,,
Hawaii,4/6/2019,"1,285",3/30/2019,"6,624","621,166",1.07,,,
Hawaii,4/13/2019,"1,128",4/6/2019,"6,579","621,965",1.06,,,
Hawaii,4/20/2019,989,4/13/2019,"6,301","621,965",1.01,,,
Hawaii,4/27/2019,"1,274",4/20/2019,"6,605","621,965",1.06,,,
Hawaii,5/4/2019,"1,120",4/27/2019,"6,513","621,965",1.05,,,
Hawaii,5/11/2019,"1,229",5/4/2019,"6,645","621,965",1.07,,,
Hawaii,5/18/2019,"1,242",5/11/2019,"6,690","621,965",1.08,,,
Hawaii,5/25/2019,"1,203",5/18/2019,"6,824","621,965",1.1,,,
Hawaii,6/1/2019,994,5/25/2019,"6,553","621,965",1.05,,,
Hawaii,6/8/2019,"1,571",6/1/2019,"6,940","621,965",1.12,,,
Hawaii,6/15/2019,"1,303",6/8/2019,"7,170","621,965",1.15,,,
Hawaii,6/22/2019,"1,280",6/15/2019,"7,289","621,965",1.17,,,
Hawaii,6/29/2019,"1,086",6/22/2019,"6,957","621,965",1.12,,,
Hawaii,7/6/2019,"1,439",6/29/2019,"7,451","621,965",1.2,,,
Hawaii,7/13/2019,"1,320",7/6/2019,"7,322","622,901",1.18,,,
Hawaii,7/20/2019,"1,068",7/13/2019,"7,233","622,901",1.16,,,
Hawaii,7/27/2019,"1,062",7/20/2019,"6,835","622,901",1.1,,,
Hawaii,8/3/2019,"1,136",7/27/2019,"6,855","622,901",1.1,,,
Hawaii,8/10/2019,"1,217",8/3/2019,"6,698","622,901",1.08,,,
Hawaii,8/17/2019,"1,011",8/10/2019,"6,377","622,901",1.02,,,
Hawaii,8/24/2019,"1,136",8/17/2019,"6,546","622,901",1.05,,,
Hawaii,8/31/2019,"1,058",8/24/2019,"6,319","622,901",1.01,,,
Hawaii,9/7/2019,"1,080",8/31/2019,"6,359","622,901",1.02,,,
Hawaii,9/14/2019,"1,141",9/7/2019,"6,324","622,901",1.02,,,
Hawaii,9/21/2019,936,9/14/2019,"6,318","622,901",1.01,,,
Hawaii,9/28/2019,"1,033",9/21/2019,"5,893","622,901",0.95,,,
Hawaii,10/5/2019,"1,268",9/28/2019,"6,019","622,901",0.97,,,
Hawaii,10/12/2019,"1,150",10/5/2019,"5,910","623,074",0.95,,,
Hawaii,10/19/2019,"1,298",10/12/2019,"6,306","623,074",1.01,,,
Hawaii,10/26/2019,"1,123",10/19/2019,"5,704","623,074",0.92,,,
Hawaii,11/2/2019,955,10/26/2019,"5,863","623,074",0.94,,,
Hawaii,11/9/2019,"1,131",11/2/2019,"5,764","623,074",0.93,,,
Hawaii,11/16/2019,976,11/9/2019,"5,805","623,074",0.93,,,
Hawaii,11/23/2019,"1,120",11/16/2019,"5,779","623,074",0.93,,,
Hawaii,11/30/2019,963,11/23/2019,"5,916","623,074",0.95,,,
Hawaii,12/7/2019,"1,435",11/30/2019,"6,199","623,074",0.99,,,
Hawaii,12/14/2019,"1,052",12/7/2019,"5,903","623,074",0.95,,,
Hawaii,12/21/2019,"1,110",12/14/2019,"5,693","623,074",0.91,,,
Hawaii,12/28/2019,"1,245",12/21/2019,"5,767","623,074",0.93,,,
Hawaii,1/4/2020,"1,825",12/28/2019,"6,813","623,074",1.09,,,
Hawaii,1/11/2020,"1,826",1/4/2020,"7,849","621,949",1.26,,,
Hawaii,1/18/2020,"1,234",1/11/2020,"6,623","621,949",1.06,,,
Hawaii,1/25/2020,"1,014",1/18/2020,"6,407","621,949",1.03,,,
Hawaii,2/1/2020,"1,135",1/25/2020,"6,070","621,949",0.98,,,
Hawaii,2/8/2020,"1,137",2/1/2020,"6,205","621,949",1,,,
Hawaii,2/15/2020,"1,199",2/8/2020,"6,121","621,949",0.98,,,
Hawaii,2/22/2020,"1,020",2/15/2020,"6,223","621,949",1,,,
Hawaii,2/29/2020,"1,049",2/22/2020,"5,951","621,949",0.96,,,
Hawaii,3/7/2020,"1,275",2/29/2020,"6,047","621,949",0.97,,,
Hawaii,3/14/2020,"1,589",3/7/2020,"6,204","621,949",1,,,
Hawaii,3/21/2020,"8,817",3/14/2020,"6,477","621,949",1.04,,,
Hawaii,3/28/2020,"48,596",3/21/2020,"10,997","621,949",1.77,,,
Hawaii,4/4/2020,"53,102",3/28/2020,"32,226","621,949",5.18,,,
Hawaii,4/11/2020,"34,717",4/4/2020,"48,305","621,474",7.77,,,
Hawaii,4/18/2020,"26,591",4/11/2020,"72,261","621,474",11.63,,,
Hawaii,4/25/2020,"22,496",4/18/2020,"68,637","621,474",11.04,,,
Hawaii,5/2/2020,"15,177",4/25/2020,"88,110","621,474",14.18,,,
Hawaii,5/9/2020,"12,329",5/2/2020,"110,922","621,474",17.85,,,
Hawaii,5/16/2020,"10,964",5/9/2020,"145,711","621,474",23.45,,,
Hawaii,5/23/2020,"9,140",5/16/2020,"128,086","621,474",20.61,,,
Hawaii,5/30/2020,"7,702",5/23/2020,"124,939","621,474",20.1,,,
Hawaii,6/6/2020,"7,338",5/30/2020,"125,568","621,474",20.2,,,
Hawaii,6/13/2020,"7,248",6/6/2020,"114,119","621,474",18.36,,,
Hawaii,6/20/2020,"7,178",6/13/2020,"132,466","621,474",21.31,,,
Hawaii,6/27/2020,"8,193",6/20/2020,"128,990","621,474",20.76,,,
Hawaii,7/4/2020,"7,648",6/27/2020,"123,633","621,474",19.89,,,
Hawaii,7/11/2020,"7,668",7/4/2020,"128,650","620,739",20.73,,,
Hawaii,7/18/2020,"7,581",7/11/2020,"130,769","620,739",21.07,,,
Hawaii,7/25/2020,"5,885",7/18/2020,"130,209","620,739",20.98,,,
Hawaii,8/1/2020,"5,049",7/25/2020,"131,338","620,739",21.16,,,
Hawaii,8/8/2020,"5,296",8/1/2020,"123,924","620,739",19.96,,,
Hawaii,8/15/2020,"5,493",8/8/2020,"123,282","620,739",19.86,,,
Hawaii,8/22/2020,"5,775",8/15/2020,"115,430","620,739",18.6,,,
Hawaii,8/29/2020,"6,748",8/22/2020,"126,112","620,739",20.32,,,
Hawaii,9/5/2020,"7,464",8/29/2020,"126,406","620,739",20.36,,,
Hawaii,9/12/2020,"7,307",9/5/2020,"123,117","620,739",19.83,,,
Hawaii,9/19/2020,"6,757",9/12/2020,"132,614","620,739",21.36,,,
Hawaii,9/26/2020,"5,682",9/19/2020,"124,618","620,739",20.08,,,
Hawaii,10/3/2020,"5,083",9/26/2020,"111,316","620,739",17.93,,,
Hawaii,10/10/2020,"4,873",10/3/2020,"92,670","621,065",14.92,,,
Hawaii,10/17/2020,"5,104",10/10/2020,"78,241","621,065",12.6,,,
Hawaii,10/24/2020,"4,906",10/17/2020,"70,501","621,065",11.35,,,
Hawaii,10/31/2020,"4,689",10/24/2020,"61,296","621,065",9.87,,,
Hawaii,11/7/2020,"4,245",10/31/2020,"51,384","621,065",8.27,,,
Hawaii,11/14/2020,"4,328",11/7/2020,"43,905","621,065",7.07,,,
Hawaii,11/21/2020,"4,229",11/14/2020,"43,998","621,065",7.08,,,
Hawaii,11/28/2020,"3,543",11/21/2020,"34,962","621,065",5.63,,,
Hawaii,12/5/2020,"4,272",11/28/2020,"40,308","621,065",6.49,,,
Hawaii,12/12/2020,"4,628",12/5/2020,"34,758","621,065",5.6,,,
Hawaii,12/19/2020,"3,974",12/12/2020,"32,169","621,065",5.18,,,
Hawaii,12/26/2020,"3,464",12/19/2020,"28,831","621,065",4.64,,,
Idaho,1/5/2019,"2,328",12/29/2018,"11,690","700,263",1.67,,,
Idaho,1/12/2019,"2,533",1/5/2019,"11,931","705,966",1.69,,,
Idaho,1/19/2019,"1,833",1/12/2019,"11,276","705,966",1.6,,,
Idaho,1/26/2019,"1,426",1/19/2019,"11,417","705,966",1.62,,,
Idaho,2/2/2019,"1,451",1/26/2019,"11,404","705,966",1.62,,,
Idaho,2/9/2019,"1,530",2/2/2019,"11,124","705,966",1.58,,,
Idaho,2/16/2019,"1,461",2/9/2019,"11,236","705,966",1.59,,,
Idaho,2/23/2019,"1,419",2/16/2019,"11,234","705,966",1.59,,,
Idaho,3/2/2019,"1,325",2/23/2019,"11,217","705,966",1.59,,,
Idaho,3/9/2019,"1,157",3/2/2019,"10,833","705,966",1.53,,,
Idaho,3/16/2019,"1,043",3/9/2019,"9,697","705,966",1.37,,,
Idaho,3/23/2019,"1,104",3/16/2019,"8,666","705,966",1.23,,,
Idaho,3/30/2019,"1,191",3/23/2019,"8,011","705,966",1.13,,,
Idaho,4/6/2019,917,3/30/2019,"7,427","705,966",1.05,,,
Idaho,4/13/2019,948,4/6/2019,"6,471","711,825",0.91,,,
Idaho,4/20/2019,917,4/13/2019,"6,070","711,825",0.85,,,
Idaho,4/27/2019,784,4/20/2019,"5,718","711,825",0.8,,,
Idaho,5/4/2019,822,4/27/2019,"5,412","711,825",0.76,,,
Idaho,5/11/2019,736,5/4/2019,"5,143","711,825",0.72,,,
Idaho,5/18/2019,724,5/11/2019,"4,740","711,825",0.67,,,
Idaho,5/25/2019,859,5/18/2019,"4,454","711,825",0.63,,,
Idaho,6/1/2019,995,5/25/2019,"4,471","711,825",0.63,,,
Idaho,6/8/2019,988,6/1/2019,"4,555","711,825",0.64,,,
Idaho,6/15/2019,834,6/8/2019,"4,536","711,825",0.64,,,
Idaho,6/22/2019,740,6/15/2019,"4,621","711,825",0.65,,,
Idaho,6/29/2019,866,6/22/2019,"4,668","711,825",0.66,,,
Idaho,7/6/2019,"1,083",6/29/2019,"4,676","711,825",0.66,,,
Idaho,7/13/2019,772,7/6/2019,"5,209","717,744",0.73,,,
Idaho,7/20/2019,649,7/13/2019,"5,005","717,744",0.7,,,
Idaho,7/27/2019,649,7/20/2019,"5,103","717,744",0.71,,,
Idaho,8/3/2019,643,7/27/2019,"4,663","717,744",0.65,,,
Idaho,8/10/2019,742,8/3/2019,"4,671","717,744",0.65,,,
Idaho,8/17/2019,755,8/10/2019,"4,551","717,744",0.63,,,
Idaho,8/24/2019,701,8/17/2019,"4,404","717,744",0.61,,,
Idaho,8/31/2019,700,8/24/2019,"4,245","717,744",0.59,,,
Idaho,9/7/2019,733,8/31/2019,"3,881","717,744",0.54,,,
Idaho,9/14/2019,637,9/7/2019,"3,584","717,744",0.5,,,
Idaho,9/21/2019,661,9/14/2019,"3,432","717,744",0.48,,,
Idaho,9/28/2019,654,9/21/2019,"3,376","717,744",0.47,,,
Idaho,10/5/2019,712,9/28/2019,"3,418","717,744",0.48,,,
Idaho,10/12/2019,826,10/5/2019,"3,540","722,812",0.49,,,
Idaho,10/19/2019,883,10/12/2019,"3,525","722,812",0.49,,,
Idaho,10/26/2019,887,10/19/2019,"3,646","722,812",0.5,,,
Idaho,11/2/2019,966,10/26/2019,"3,790","722,812",0.52,,,
Idaho,11/9/2019,"1,289",11/2/2019,"3,995","722,812",0.55,,,
Idaho,11/16/2019,"1,255",11/9/2019,"4,331","722,812",0.6,,,
Idaho,11/23/2019,"1,197",11/16/2019,"4,590","722,812",0.64,,,
Idaho,11/30/2019,"1,567",11/23/2019,"5,014","722,812",0.69,,,
Idaho,12/7/2019,"2,274",11/30/2019,"5,488","722,812",0.76,,,
Idaho,12/14/2019,"2,462",12/7/2019,"7,019","722,812",0.97,,,
Idaho,12/21/2019,"1,972",12/14/2019,"7,357","722,812",1.02,,,
Idaho,12/28/2019,"2,191",12/21/2019,"8,072","722,812",1.12,,,
Idaho,1/4/2020,"2,957",12/28/2019,"8,854","722,812",1.22,,,
Idaho,1/11/2020,"2,131",1/4/2020,"11,483","727,996",1.58,,,
Idaho,1/18/2020,"2,172",1/11/2020,"11,931","727,996",1.64,,,
Idaho,1/25/2020,"1,821",1/18/2020,"11,833","727,996",1.63,,,
Idaho,2/1/2020,"1,446",1/25/2020,"11,337","727,996",1.56,,,
Idaho,2/8/2020,"1,443",2/1/2020,"11,389","727,996",1.56,,,
Idaho,2/15/2020,"1,356",2/8/2020,"11,334","727,996",1.56,,,
Idaho,2/22/2020,"1,114",2/15/2020,"11,275","727,996",1.55,,,
Idaho,2/29/2020,998,2/22/2020,"10,587","727,996",1.45,,,
Idaho,3/7/2020,938,2/29/2020,"10,167","727,996",1.4,,,
Idaho,3/14/2020,"1,031",3/7/2020,"9,336","727,996",1.28,,,
Idaho,3/21/2020,"13,586",3/14/2020,"7,869","727,996",1.08,,,
Idaho,3/28/2020,"32,941",3/21/2020,"15,523","727,996",2.13,,,
Idaho,4/4/2020,"30,904",3/28/2020,"35,915","727,996",4.93,,,
Idaho,4/11/2020,"18,531",4/4/2020,"59,139","733,499",8.06,,,
Idaho,4/18/2020,"13,023",4/11/2020,"67,722","733,499",9.23,,,
Idaho,4/25/2020,"8,827",4/18/2020,"71,416","733,499",9.74,,,
Idaho,5/2/2020,"7,495",4/25/2020,"71,794","733,499",9.79,,,
Idaho,5/9/2020,"5,795",5/2/2020,"65,478","733,499",8.93,,,
Idaho,5/16/2020,"5,800",5/9/2020,"60,121","733,499",8.2,,,
Idaho,5/23/2020,"4,727",5/16/2020,"56,692","733,499",7.73,,,
Idaho,5/30/2020,"3,646",5/23/2020,"51,035","733,499",6.96,,,
Idaho,6/6/2020,"3,953",5/30/2020,"47,779","733,499",6.51,,,
Idaho,6/13/2020,"3,631",6/6/2020,"36,764","733,499",5.01,,,
Idaho,6/20/2020,"4,285",6/13/2020,"33,060","733,499",4.51,,,
Idaho,6/27/2020,"5,417",6/20/2020,"30,886","733,499",4.21,,,
Idaho,7/4/2020,"4,924",6/27/2020,"29,090","733,499",3.97,,,
Idaho,7/11/2020,"5,458",7/4/2020,"28,766","739,094",3.89,,,
Idaho,7/18/2020,"5,687",7/11/2020,"27,622","739,094",3.74,,,
Idaho,7/25/2020,"4,703",7/18/2020,"26,445","739,094",3.58,,,
Idaho,8/1/2020,"3,607",7/25/2020,"25,369","739,094",3.43,,,
Idaho,8/8/2020,"3,250",8/1/2020,"20,263","739,094",2.74,,,
Idaho,8/15/2020,"3,644",8/8/2020,"18,772","739,094",2.54,,,
Idaho,8/22/2020,"3,794",8/15/2020,"16,414","739,094",2.22,,,
Idaho,8/29/2020,"3,686",8/22/2020,"14,423","739,094",1.95,,,
Idaho,9/5/2020,"3,804",8/29/2020,"13,021","739,094",1.76,,,
Idaho,9/12/2020,"3,672",9/5/2020,"11,510","739,094",1.56,,,
Idaho,9/19/2020,"3,437",9/12/2020,"10,708","739,094",1.45,,,
Idaho,9/26/2020,"2,995",9/19/2020,"9,895","739,094",1.34,,,
Idaho,10/3/2020,"2,955",9/26/2020,"9,144","739,094",1.24,,,
Idaho,10/10/2020,"3,519",10/3/2020,"8,386","744,780",1.13,,,
Idaho,10/17/2020,"3,293",10/10/2020,"8,215","744,780",1.1,,,
Idaho,10/24/2020,"3,863",10/17/2020,"8,024","744,780",1.08,,,
Idaho,10/31/2020,"3,919",10/24/2020,"8,124","744,780",1.09,,,
Idaho,11/7/2020,"5,030",10/31/2020,"7,960","744,780",1.07,,,
Idaho,11/14/2020,"5,060",11/7/2020,"8,310","744,780",1.12,,,
Idaho,11/21/2020,"4,732",11/14/2020,"8,793","744,780",1.18,,,
Idaho,11/28/2020,"3,991",11/21/2020,"9,245","744,780",1.24,,,
Idaho,12/5/2020,"5,075",11/28/2020,"10,549","744,780",1.42,,,
Idaho,12/12/2020,"4,083",12/5/2020,"10,630","744,780",1.43,,,
Idaho,12/19/2020,"3,956",12/12/2020,"11,225","744,780",1.51,,,
Idaho,12/26/2020,"4,226",12/19/2020,"11,706","744,780",1.57,,,
Illinois,1/5/2019,"11,838",12/29/2018,"117,562","5,879,922",2,,,
Illinois,1/12/2019,"12,561",1/5/2019,"136,601","5,879,922",2.32,,,
Illinois,1/19/2019,"11,347",1/12/2019,"129,588","5,879,922",2.2,,,
Illinois,1/26/2019,"10,695",1/19/2019,"131,817","5,879,922",2.24,,,
Illinois,2/2/2019,"10,755",1/26/2019,"131,871","5,879,922",2.24,,,
Illinois,2/9/2019,"9,340",2/2/2019,"135,768","5,879,922",2.31,,,
Illinois,2/16/2019,"7,520",2/9/2019,"135,273","5,879,922",2.3,,,
Illinois,2/23/2019,"7,446",2/16/2019,"134,364","5,879,922",2.29,,,
Illinois,3/2/2019,"8,005",2/23/2019,"129,924","5,879,922",2.21,,,
Illinois,3/9/2019,"11,573",3/2/2019,"129,116","5,879,922",2.2,,,
Illinois,3/16/2019,"7,987",3/9/2019,"125,462","5,879,922",2.13,,,
Illinois,3/23/2019,"7,933",3/16/2019,"131,314","5,879,922",2.23,,,
Illinois,3/30/2019,"9,230",3/23/2019,"119,434","5,879,922",2.03,,,
Illinois,4/6/2019,"8,876",3/30/2019,"119,157","5,879,922",2.03,,,
Illinois,4/13/2019,"7,728",4/6/2019,"110,245","5,892,968",1.87,,,
Illinois,4/20/2019,"8,141",4/13/2019,"105,530","5,892,968",1.79,,,
Illinois,4/27/2019,"7,310",4/20/2019,"93,622","5,892,968",1.59,,,
Illinois,5/4/2019,"9,320",4/27/2019,"95,884","5,892,968",1.63,,,
Illinois,5/11/2019,"8,836",5/4/2019,"86,531","5,892,968",1.47,,,
Illinois,5/18/2019,"7,382",5/11/2019,"91,243","5,892,968",1.55,,,
Illinois,5/25/2019,"7,666",5/18/2019,"84,526","5,892,968",1.43,,,
Illinois,6/1/2019,"8,551",5/25/2019,"83,430","5,892,968",1.42,,,
Illinois,6/8/2019,"10,583",6/1/2019,"82,329","5,892,968",1.4,,,
Illinois,6/15/2019,"8,838",6/8/2019,"84,805","5,892,968",1.44,,,
Illinois,6/22/2019,"8,100",6/15/2019,"87,646","5,892,968",1.49,,,
Illinois,6/29/2019,"8,038",6/22/2019,"86,622","5,892,968",1.47,,,
Illinois,7/6/2019,"9,137",6/29/2019,"86,321","5,892,968",1.46,,,
Illinois,7/13/2019,"7,249",7/6/2019,"85,669","5,895,016",1.45,,,
Illinois,7/20/2019,"7,986",7/13/2019,"93,884","5,895,016",1.59,,,
Illinois,7/27/2019,"10,355",7/20/2019,"88,602","5,895,016",1.5,,,
Illinois,8/3/2019,"7,546",7/27/2019,"90,901","5,895,016",1.54,,,
Illinois,8/10/2019,"7,209",8/3/2019,"94,060","5,895,016",1.6,,,
Illinois,8/17/2019,"6,991",8/10/2019,"88,531","5,895,016",1.5,,,
Illinois,8/24/2019,"7,376",8/17/2019,"85,032","5,895,016",1.44,,,
Illinois,8/31/2019,"11,104",8/24/2019,"83,897","5,895,016",1.42,,,
Illinois,9/7/2019,"7,180",8/31/2019,"77,872","5,895,016",1.32,,,
Illinois,9/14/2019,"6,614",9/7/2019,"86,352","5,895,016",1.46,,,
Illinois,9/21/2019,"6,538",9/14/2019,"76,349","5,895,016",1.3,,,
Illinois,9/28/2019,"6,793",9/21/2019,"74,877","5,895,016",1.27,,,
Illinois,10/5/2019,"8,465",9/28/2019,"72,490","5,895,016",1.23,,,
Illinois,10/12/2019,"7,543",10/5/2019,"73,458","5,902,475",1.24,,,
Illinois,10/19/2019,"7,551",10/12/2019,"75,028","5,902,475",1.27,,,
Illinois,10/26/2019,"8,307",10/19/2019,"75,332","5,902,475",1.28,,,
Illinois,11/2/2019,"10,705",10/26/2019,"75,398","5,902,475",1.28,,,
Illinois,11/9/2019,"11,015",11/2/2019,"78,200","5,902,475",1.32,,,
Illinois,11/16/2019,"13,989",11/9/2019,"80,616","5,902,475",1.37,,,
Illinois,11/23/2019,"11,266",11/16/2019,"85,441","5,902,475",1.45,,,
Illinois,11/30/2019,"10,233",11/23/2019,"90,255","5,902,475",1.53,,,
Illinois,12/7/2019,"14,798",11/30/2019,"95,414","5,902,475",1.62,,,
Illinois,12/14/2019,"15,076",12/7/2019,"99,001","5,902,475",1.68,,,
Illinois,12/21/2019,"16,669",12/14/2019,"107,512","5,902,475",1.82,,,
Illinois,12/28/2019,"16,537",12/21/2019,"109,102","5,902,475",1.85,,,
Illinois,1/4/2020,"11,779",12/28/2019,"125,348","5,902,475",2.12,,,
Illinois,1/11/2020,"12,703",1/4/2020,"136,523","5,910,898",2.31,,,
Illinois,1/18/2020,"14,807",1/11/2020,"133,967","5,910,898",2.27,,,
Illinois,1/25/2020,"9,762",1/18/2020,"131,469","5,910,898",2.22,,,
Illinois,2/1/2020,"9,343",1/25/2020,"143,239","5,910,898",2.42,,,
Illinois,2/8/2020,"9,794",2/1/2020,"130,900","5,910,898",2.21,,,
Illinois,2/15/2020,"8,045",2/8/2020,"133,765","5,910,898",2.26,,,
Illinois,2/22/2020,"11,812",2/15/2020,"131,171","5,910,898",2.22,,,
Illinois,2/29/2020,"8,980",2/22/2020,"132,123","5,910,898",2.24,,,
Illinois,3/7/2020,"8,727",2/29/2020,"136,396","5,910,898",2.31,,,
Illinois,3/14/2020,"11,305",3/7/2020,"130,293","5,910,898",2.2,,,
Illinois,3/21/2020,"126,716",3/14/2020,"125,422","5,910,898",2.12,,,
Illinois,3/28/2020,"185,575",3/21/2020,"132,058","5,910,898",2.23,,,
Illinois,4/4/2020,"202,157",3/28/2020,"263,018","5,910,898",4.45,,,
Illinois,4/11/2020,"140,787",4/4/2020,"452,826","5,914,575",7.66,,,
Illinois,4/18/2020,"118,996",4/11/2020,"569,200","5,914,575",9.62,,,
Illinois,4/25/2020,"101,322",4/18/2020,"681,002","5,914,575",11.51,,,
Illinois,5/2/2020,"74,476",4/25/2020,"695,971","5,914,575",11.77,,,
Illinois,5/9/2020,"72,671",5/2/2020,"755,912","5,914,575",12.78,,,
Illinois,5/16/2020,"72,780",5/9/2020,"733,542","5,914,575",12.4,,,
Illinois,5/23/2020,"58,263",5/16/2020,"762,367","5,914,575",12.89,,,
Illinois,5/30/2020,"46,385",5/23/2020,"719,779","5,914,575",12.17,,,
Illinois,6/6/2020,"44,606",5/30/2020,"741,738","5,914,575",12.54,,,
Illinois,6/13/2020,"44,694",6/6/2020,"710,279","5,914,575",12.01,,,
Illinois,6/20/2020,"46,276",6/13/2020,"705,839","5,914,575",11.93,,,
Illinois,6/27/2020,"45,752",6/20/2020,"676,722","5,914,575",11.44,,,
Illinois,7/4/2020,"39,015",6/27/2020,"667,460","5,914,575",11.29,,,
Illinois,7/11/2020,"38,261",7/4/2020,"664,763","5,917,347",11.23,,,
Illinois,7/18/2020,"36,435",7/11/2020,"655,951","5,917,347",11.09,,,
Illinois,7/25/2020,"33,230",7/18/2020,"648,727","5,917,347",10.96,,,
Illinois,8/1/2020,"25,274",7/25/2020,"631,032","5,917,347",10.66,,,
Illinois,8/8/2020,"22,934",8/1/2020,"617,131","5,917,347",10.43,,,
Illinois,8/15/2020,"22,406",8/8/2020,"604,288","5,917,347",10.21,,,
Illinois,8/22/2020,"26,262",8/15/2020,"593,305","5,917,347",10.03,,,
Illinois,8/29/2020,"26,194",8/22/2020,"558,651","5,917,347",9.44,,,
Illinois,9/5/2020,"25,478",8/29/2020,"552,436","5,917,347",9.34,,,
Illinois,9/12/2020,"27,384",9/5/2020,"507,880","5,917,347",8.58,,,
Illinois,9/19/2020,"25,976",9/12/2020,"536,818","5,917,347",9.07,,,
Illinois,9/26/2020,"29,390",9/19/2020,"502,314","5,917,347",8.49,,,
Illinois,10/3/2020,"36,267",9/26/2020,"483,981","5,917,347",8.18,,,
Illinois,10/10/2020,"47,528",10/3/2020,"447,060","5,919,664",7.55,,,
Illinois,10/17/2020,"46,948",10/10/2020,"402,230","5,919,664",6.79,,,
Illinois,10/24/2020,"53,138",10/17/2020,"379,952","5,919,664",6.42,,,
Illinois,10/31/2020,"73,515",10/24/2020,"342,745","5,919,664",5.79,,,
Illinois,11/7/2020,"67,381",10/31/2020,"334,962","5,919,644",5.66,,,
Illinois,11/14/2020,"46,800",11/7/2020,"346,574","5,919,644",5.85,,,
Illinois,11/21/2020,"65,596",11/14/2020,"333,669","5,919,644",5.64,,,
Illinois,11/28/2020,"74,131",11/21/2020,"298,570","5,919,644",5.04,,,
Illinois,12/5/2020,"107,616",11/28/2020,"334,287","5,919,644",5.65,,,
Illinois,12/12/2020,"138,359",12/5/2020,"330,384","5,919,644",5.58,,,
Illinois,12/19/2020,"145,054",12/12/2020,"338,024","5,919,644",5.71,,,
Illinois,12/26/2020,"110,486",12/19/2020,"327,644","5,919,644",5.53,,,
Indiana,1/5/2019,"4,578",12/29/2018,"19,267","2,998,303",0.64,,,
Indiana,1/12/2019,"4,835",1/5/2019,"20,110","3,005,853",0.67,,,
Indiana,1/19/2019,"3,840",1/12/2019,"19,918","3,005,853",0.66,,,
Indiana,1/26/2019,"3,467",1/19/2019,"20,599","3,005,853",0.69,,,
Indiana,2/2/2019,"3,317",1/26/2019,"20,753","3,005,853",0.69,,,
Indiana,2/9/2019,"3,462",2/2/2019,"23,149","3,005,853",0.77,,,
Indiana,2/16/2019,"2,441",2/9/2019,"22,293","3,005,853",0.74,,,
Indiana,2/23/2019,"2,367",2/16/2019,"22,075","3,005,853",0.73,,,
Indiana,3/2/2019,"2,423",2/23/2019,"21,253","3,005,853",0.71,,,
Indiana,3/9/2019,"2,845",3/2/2019,"20,910","3,005,853",0.7,,,
Indiana,3/16/2019,"2,088",3/9/2019,"20,682","3,005,853",0.69,,,
Indiana,3/23/2019,"2,069",3/16/2019,"19,668","3,005,853",0.65,,,
Indiana,3/30/2019,"2,033",3/23/2019,"18,100","3,005,853",0.6,,,
Indiana,4/6/2019,"3,038",3/30/2019,"18,760","3,005,853",0.62,,,
Indiana,4/13/2019,"2,370",4/6/2019,"15,723","3,014,893",0.52,,,
Indiana,4/20/2019,"2,719",4/13/2019,"16,019","3,014,893",0.53,,,
Indiana,4/27/2019,"2,200",4/20/2019,"16,047","3,014,893",0.53,,,
Indiana,5/4/2019,"2,086",4/27/2019,"13,584","3,014,893",0.45,,,
Indiana,5/11/2019,"2,049",5/4/2019,"13,502","3,014,893",0.45,,,
Indiana,5/18/2019,"2,009",5/11/2019,"13,278","3,014,893",0.44,,,
